time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,1.7610499989395718,0.5815326365863245,15.467467169524637,0.09292939909767384,6.096208641022596,0.0,2.4225033982479163,0.9455998523679262,4.20584585053895,-0.011218131268960931,-0.05045386766300152,0.0,430.22645603192905,431.2628600238205,431.11929582307937,430.48159307054914
2.520000000000002,1.9103069639174257,0.6402155152490434,15.72321700193488,0.09209354122751989,6.093404625309876,0.0,2.5528621621465692,1.0103470016451577,4.318529284366621,-0.01999898800040685,-0.040175616460721014,0.0,464.41552600667507,465.219871048555,466.36962695327054,465.68331803889436
2.580000000000002,2.0669227865923885,0.7025184325798761,15.983097495342456,0.0909838541373178,6.091081541192349,0.0,2.6677731192946954,1.0662739520939597,4.343910478855802,-0.01564459505888077,-0.035952320350741876,0.0,438.6196154111353,438.9694982824978,439.2085447283423,439.56963661602134
2.640000000000002,2.2302833293371767,0.7680705799352655,16.24358435389581,0.08985005859555173,6.08891260715437,0.0,2.777677331069267,1.118682143909955,4.338872722706094,-0.026356165567569916,-0.03654489620915656,0.0,429.100194168636,429.04924215233547,430.5713016978646,429.66402999728115
2.700000000000002,2.4001960989127107,0.8367116989909573,16.503434067163212,0.0880072915765755,6.086823250842407,0.0,2.886179827282352,1.1691874522981363,4.322726683264782,-0.041280202294958115,-0.03158385064537592,0.0,426.3022237308948,426.725411910198,426.36605938152513,425.08850938352094
2.760000000000002,2.576371092608348,0.908227060139916,16.76097584332852,0.08531661398963664,6.084711367827914,0.0,2.986425871627753,1.214447928144034,4.262145066381825,-0.05314387510364272,-0.04363483304224625,0.0,412.61398403688366,411.54786698906395,410.49174166491235,409.43605926093676
2.820000000000002,2.7594337265475293,0.9827676148254801,17.0191025890731,0.08161586060385595,6.082478545757905,0.0,3.115725634966193,1.2698442688258718,4.341619282994945,-0.09014994855683593,-0.026749991774692134,0.0,456.595702543596,457.94027336401064,458.1310838844359,455.1756302480598
2.880000000000002,2.950003607196072,1.0604352287448864,17.280653977763798,0.07583973645739306,6.08084036023571,0.0,3.236611532301025,1.318515533699408,4.376533607323318,-0.11275152093478223,-0.028432721140940826,0.0,444.039844630061,443.9015820521342,444.37605602308014,442.51094581302004
2.940000000000002,3.148985843072459,1.1413210329603007,17.549877442321968,0.0692100824048385,6.079854382933414,0.0,3.3959640366814203,1.3767660325273718,4.596549428016532,-0.10632736356761435,0.0005603401854923831,0.0,499.24570719218707,501.35694908712463,500.2021504679916,500.660495660483
3.000000000000002,3.3570684072252726,1.225385331235457,17.830097920002387,0.06264263788876967,6.0796111842100995,0.0,3.539865198047706,1.4245925415174463,4.743429709596099,-0.11658899193323449,-0.015405441563229613,0.0,482.120151396665,480.9122448546868,480.8872466970803,480.09954317459756
3.0600000000000023,3.572435022081065,1.3117690954468404,18.11268048181323,0.05610745582784826,6.078658654573227,0.0,3.639035839208334,1.4543298758627452,4.6762561932612075,-0.096842290061967,-0.016832520839323944,0.0,414.27731763187427,414.1518686392766,412.8699472819258,414.5971562507485
3.1200000000000023,3.795539747134481,1.4003077401758381,18.399876207731403,0.050120613980585205,6.078410973653559,0.0,3.797504828844202,1.4961630016443006,4.895840899191018,-0.10641632503591678,0.013576082658582577,0.0,503.57345626866345,505.7686621912229,501.81402490201316,501.1110788253778
3.1800000000000024,4.0267027023439805,1.4908668303776849,18.69340115610806,0.04343192706099952,6.079419576578836,0.0,3.9077169710855277,1.5218835555024164,4.888363841356333,-0.12423752419433963,0.022599183700445443,0.0,435.9357375383991,436.6891239215597,436.31335606934965,434.81114123366933
3.2400000000000024,4.265186265543051,1.5829967773918516,18.990136559501913,0.03604503812781257,6.080501870023394,0.0,4.041347625308086,1.5482876955357927,5.002282821057988,-0.12096104263911511,0.006849888912067502,0.0,474.01976402275807,472.8076623385394,474.5729193322895,474.81170695333657
3.3000000000000025,4.511942534433626,1.6766005231155765,19.295183634434828,0.028644235841600363,6.080817862439623,0.0,4.183508782426128,1.5709622730172403,5.165124581495113,-0.1285991026066733,0.0018950765480014637,0.0,489.8504928851803,489.4817476666302,490.0197947779277,489.43928623716783
3.3600000000000025,4.766669872638994,1.7713199034466551,19.607447657134003,0.020896014796788265,6.0806164486366985,0.0,4.3071779941846255,1.5855441817501716,5.243254294951004,-0.13023397193735906,-0.016762391339144245,0.0,466.1490942689657,464.68862226106035,466.615984754177,466.4739207182824
3.4200000000000026,5.028724262372931,1.866745820632366,19.924040420069094,0.013377590961195729,6.07937969595935,0.0,4.4278626421517195,1.5945404770794185,5.30942986845159,-0.11693597226438184,-0.029708821788296324,0.0,463.7037367258035,462.6854136534242,462.7076074430815,463.73981884075715
3.4800000000000026,5.297479154816756,1.9625290622183096,20.241989029485612,0.00638269920635004,6.07813702755459,0.0,4.530636421081419,1.597619616015794,5.288890308504785,-0.1158825551765923,-0.007010712771049917,0.0,435.99269286191895,437.8853368776276,435.985449495251,436.0610173018563
3.5400000000000027,5.57247672699289,2.0583753671835128,20.559121583018115,6.282824913317844,6.078252088172409,0.0,4.6358127772769455,1.5966448701046096,5.282196944761247,-0.10617993861909893,0.015538242311379166,0.0,440.1333986692732,441.99607397707496,440.31277658437773,441.1035229478367
3.6000000000000028,5.853532374889072,2.154044406790351,20.87481308011597,6.276332395528543,6.079055943291973,0.0,4.732522859939613,1.5917822061297915,5.241069153640335,-0.11260643689930597,0.008730134585367703,0.0,429.2255936072501,428.6471871342849,430.3450665806262,429.78985886323863
3.660000000000003,6.140174445762946,2.249317615986107,21.187207122298087,6.270233582441454,6.0790754091049095,0.0,4.8220984343296225,1.5834816031506322,5.172408747149319,-0.08575225544070347,-0.02731472090085399,0.0,421.0621098747745,417.9314563809613,418.8251350195003,421.1447374445307
3.720000000000003,6.432389675837253,2.3439840083843158,21.496554019331008,6.2647670397412725,6.077399726885545,0.0,4.918426883850203,1.57161939886255,5.139227589867563,-0.10485397332161271,-0.029183579672122026,0.0,431.2395649456185,431.0814114303251,431.70372483730125,430.0810816910147
3.780000000000003,6.7303426031927875,2.437845878067923,21.80370396571079,6.2583573984209036,6.075445850714468,0.0,5.013374365257146,1.556579866585243,5.099209603663784,-0.11109513697010194,-0.04036747941305206,0.0,428.48958793423225,427.5370814982754,429.42868622368053,428.8883419463083
3.840000000000003,7.034002727069606,2.5306962062302576,22.108467402757185,6.251751639403583,6.072850042356285,0.0,5.108719566905702,1.5378791842859163,5.059647033561146,-0.1081706822258419,-0.04979411316049079,0.0,429.07007735375663,428.2677203894262,428.28243711823507,428.5199438412671
3.900000000000003,7.343461363779218,2.62230515874202,22.411137107001963,6.245101976730059,6.06929566189293,0.0,5.206698665193936,1.5152024322300617,5.029339788530021,-0.1167500090414279,-0.09560310767271266,0.0,433.2890878421567,429.4163552677619,431.98476902918594,431.2492301721644
3.960000000000003,7.659296660183901,2.712357582285433,22.714057923504413,6.237812354474297,6.0634033063453945,0.0,5.32148788131252,1.485896109965301,5.0675333053444325,-0.1332347086494622,-0.1039938997065179,0.0,454.0885870124156,453.4067453477263,454.6357929594802,453.2995880186713
4.020000000000002,7.982609036065276,2.800406400593665,23.021471112851486,6.229436473679712,6.056844816739368,0.0,5.455960851059173,1.448257288460702,5.178634632633132,-0.15702120984784015,-0.12290613572821199,0.0,478.41349914451325,476.9612001256972,478.11738458787204,476.2842411985596
4.080000000000001,8.31341538492146,2.8861812698205753,23.33252568575421,6.220043639192193,6.049346020883689,0.0,5.571403363464645,1.4100839669618237,5.189409667692477,-0.15561695622666227,-0.12948356633879193,0.0,448.48707861325846,447.93832210317515,448.10416196930385,448.19534819003445
4.14,8.651529446217804,2.9694247326184855,23.645307847919767,6.210612494019031,6.042001226902027,0.0,5.699539820412314,1.3638522905738222,5.235979226853869,-0.16051935703050219,-0.11110089014222103,0.0,460.0381410069023,461.4785208174774,460.5500548447749,460.13955828064445
